Name,Ratings,Price,Link,Reviews,asin,nutrition
45,"Garden of Life Organic Vegan Sport Protein Powder, Vanilla - Probiotics, BCAAs, 30g Plant Protein for Premium Post Workout Recovery - NSF Certified, Keto, Gluten & Dairy Free, Non GMO 19 Servings  ",4.5,45.0,https://www.amazon.com/Garden-Life-Organic-Plant-Based-Protein/dp/B01N7DTD98/ref=sr_1_46?qid=1670321893&s=hpc-intl-ship&sr=1-46,10957,B01N7DTD98,"Organic Performance Protein Blend: Organic Pea Protein, Organic Sprouted Navy Bean, Organic Sprouted Lentil Bean, Organic Sprouted Garbanzo Bean, Organic Cranberry Protein ; Organic Flavor Blend: Organic Vanilla Flavors, Organic Stevia Extract , Sea Salt, Organic Recovery Blend: Organic Apple , Organic Tart Cherry , Organic Turmeric , Organic Blueberry , Organic Lycium barbarum L. ; 2 Billion CFU Bifidobacterium lactis Bl-04 . Made without dairy or soy ingredients, tree nuts, added sugars, filler ingredients, nor artificial colors, flavors, sweeteners or preservatives. Manufactured in a facility that also processes egg, milk, soy, wheat, fish and tree nuts. May contain traces of soy due to agricultural practices."
46,"Global Healing Oxy-Powder Colon Cleanse & Detox Cleanse, Colon Cleanser & Detox for Weight Loss, Constipation Relief for Adults, Bloating Relief for Women & Men, Cleanse for Weight Loss (60 Capsules)  ",4.6,29.95,https://www.amazon.com/Global-Healing-Center-Oxy-Powder-Constipation/dp/B01BGU4S28/ref=sr_1_47?qid=1670321893&s=hpc-intl-ship&sr=1-47,12381,B01BGU4S28,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
47,"Muscle Feast Creapure Creatine Monohydrate Powder, Vegan Keto Gluten-Free, Unflavored, 300g  ",4.6,24.48,https://www.amazon.com/Muscle-Feast-Monohydrate-Gluten-Free-Unflavored/dp/B008S0I1Q4/ref=sr_1_48?qid=1670321893&s=hpc-intl-ship&sr=1-48,5431,B008S0I1Q4,"As an adult dietary supplement, take one 7.5cc serving,  one to two times per day or as directed by your doctor."
48,HydroMATE Electrolytes Powder Drink Mix Packets Hydration Accelerator Low Sugar Rapid Hangover Party Recovery Plus Vitamin C Variety Pack 30 Sticks  ,4.3,45.0,https://www.amazon.com/Electrolytes-Drink-Mix-Variety-Sticks/dp/B09GKX9J39/ref=sr_1_49?qid=1670321899&s=hpc-intl-ship&sr=1-49,6588,B09GKX9J39,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
49,"Nature Made Prenatal with Folic Acid + DHA, Prenatal Vitamin and Mineral Supplement for Daily Nutritional Support, 90 Softgels, 90 Day Supply  ",4.6,24.95,https://www.amazon.com/Nature-Made-Prenatal-Softgels-90ct/dp/B005DEK9KE/ref=sr_1_50?qid=1670321899&s=hpc-intl-ship&sr=1-50,40786,B005DEK9KE,"Gelatin, Soybean Oil, Glycerin, Water, Soy Lecithin, Yellow Beeswax, Resin, Ascorbyl Palmitate.NiacinVitamin B6Folic AcidVitamin B12Vitamin AVitamin CVitamin D3Vitamin ECalcium Calcium (as Calcium Carbonate and Dibasic Calcium Phosph"
50,"Muscle Milk Genuine Protein Shake, Strawberries 'n Crème, 11 Fl Oz Carton, 12 Pack, 25g Protein, Zero Sugar, Calcium, Vitamins A, C & D, 5g Fiber, Energizing Snack, Workout Recovery, Packaging May Vary  ",4.7,27.99,https://www.amazon.com/Muscle-Genuine-Protein-Shake-Strawberries/dp/B00MOLKGVQ/ref=sr_1_51?qid=1670321899&s=hpc-intl-ship&sr=1-51,4710,B00MOLKGVQ,"Water, Calcium and Sodium Caseinate, Milk Protein Isolate, less than 1 % of: Canola Oil, Sunflower Oil, Maltodextrin, Crystalline Fructose, Dipotassium Phosphate, Cellulose Gel and Gum, Whey Protein Concentrate, Magnesium Phosphate, Soy Lecithin, Natural and Artificial Flavors, Medium Chain Triglycerides, Potassium Chloride, Sodium Hexametaphosphate, Carrageenan, Acesulfame Potassium, Tricalcium Phosphate, Potassium Citrate, Ascorbic Acid, Ferric Pyrophosphate, Sodium Phosphate, Dicalcium"
51,"NOW Supplements, NAC (N-Acetyl Cysteine) 600 mg with Selenium & Molybdenum, 250 Veg Capsules  ",4.6,22.93,https://www.amazon.com/NOW-Supplements-N-Acetyl-Cysteine-Molybdenum/dp/B0013OUQ3S/ref=sr_1_52?qid=1670321899&s=hpc-intl-ship&sr=1-52,9920,B0013OUQ3S,"As a dietary supplement, take 1 capsule 2 times a day."
52,"Evolve Plant Based Protein Shake, Double Chocolate, 20g Vegan Protein, Dairy Free, No Artificial Sweeteners, Non-GMO, 10g Fiber, 11 Fl Oz (Pack of 12) - (Formula May Vary)  ",4.3,69.95,https://www.amazon.com/Evolve-Protein-Shake-Classic-Chocolate/dp/B06XZWG6CV/ref=sr_1_53?qid=1670321899&s=hpc-intl-ship&sr=1-53,8918,B06XZWG6CV,"WATER, PEA PROTEIN, SOLUBLE VEGETABLE FIBER, ALKALIZED COCOA POWDER, LESS THAN 1% OF: ORGANIC CANE SUGAR, NATURAL FLAVORS, GELLAN GUM, CALCIUM PHOSPHATE, POTASSIUM CHLORIDE, ORGANIC STEVIA EXTRACT, SODIUM PHOSPHATE."
53,"Nature Made Vitamin B1 100 mg, Dietary Supplement for Energy Metabolism Support, 100 Tablets, 100 Day Supply  ",4.7,41.99,https://www.amazon.com/Nature-Made-Vitamin-Thiamin-Tablets/dp/B000GG2K2E/ref=sr_1_54?qid=1670321899&s=hpc-intl-ship&sr=1-54,10702,B000GG2K2E,"Adults, take 1 tablet daily with water and a meal. Store tightly closed, in a cool, dry place, out of reach of children. Do not use if imprinted seal under cap is broken or missing."
54,"Nature's Bounty L-Arginine, Supports Blood Flow and Vascular Function, 1000 mg, Tablets, 50 Ct  ",4.5,29.99,https://www.amazon.com/Natures-Bounty-L-Arginine-1000-Tablets/dp/B002QMEY84/ref=sr_1_55?qid=1670321899&s=hpc-intl-ship&sr=1-55,7499,B002QMEY84,"Vegetable Cellulose. Contains<2% of: Natural Palm Leaf Glaze, Silica, VegetableMagnesium Stearate, Vegetable Stearic Acid."
55,"LMNT Keto Electrolyte Powder Packets | Paleo Hydration Powder | No Sugar, No Artificial Ingredients | Raspberry Salt | 30 Stick Packs  ",4.7,,https://www.amazon.com/Electrolyte-Hydration-Formulated-Artificial-Ingredients/dp/B07SH31T9V/ref=sr_1_56?qid=1670321899&s=hpc-intl-ship&sr=1-56,2062,B07SH31T9V,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
56,"Ocuvite Eye Vitamin & Mineral Supplement, Contains Zinc, Vitamins C, E, Omega 3, Lutein, & Zeaxanthin, 90 Softgels (Packaging May Vary)  ",4.6,,https://www.amazon.com/Bausch-Lomb-Supplement-Zeaxanthin-90-Count/dp/B00DJUK8IM/ref=sr_1_57?qid=1670321899&s=hpc-intl-ship&sr=1-57,21612,B00DJUK8IM,Use as directed
57,"Cellucor C4 Energy Drink, STARBURST Strawberry, Carbonated Sugar Free Pre Workout Performance Drink with no Artificial Colors or Dyes, Pack of 12  ",4.6,,https://www.amazon.com/Cellucor-Strawberry-Carbonated-Performance-Artificial/dp/B09FXVQ8WN/ref=sr_1_58?qid=1670321899&s=hpc-intl-ship&sr=1-58,6036,B09FXVQ8WN,"Carbonated Water, Malic Acid, CarnoSyn Beta-Alanine, L-Citrulline, BetaPower Betaine Anhydrous, Potassium Sorbate , Caffeine Anhydrous, Sucralose, Acsulfame Potassium, Natural Flavors, Sodium Citrate, Niacinamide, N-Acetyl-L-Tyrosine, Potassium Phosphate, Cyanocobalamin "
58,"nbpure Mag O7 Oxygen Digestive System Cleanser Capsules, 180 Count  ",4.7,,https://www.amazon.com/Aerobic-Life-Digestive-Cleanser-Capsules/dp/B00028OVXM/ref=sr_1_59?qid=1670321899&s=hpc-intl-ship&sr=1-59,13753,B00028OVXM,Aerobic Life
59,XTEND Sport BCAA Powder Blue Raspberry Ice - Electrolyte Powder for Recovery & Hydration with Amino Acids - 30 Servings  ,4.6,,https://www.amazon.com/Scivation-Hydrasport-Electrolyte-Hydration-Raspberry/dp/B07BV6Y72J/ref=sr_1_60?qid=1670321899&s=hpc-intl-ship&sr=1-60,12138,B07BV6Y72J,"Citric Acid, Malic Acid, Natural & Artificial Flavors, Silicon Dioxide, Sucralose, Acesulfame Potassium, FD&C Blue #1."
60,"Nature Made Multivitamin Tablets with Iron, Multivitamin for Women and Men for Daily Nutritional Support, 130 Tablets, 130 Day Supply  ",4.7,10.98,https://www.amazon.com/Nature-Made-Multi-Complete-Tablets/dp/B00YMSLT88/ref=sr_1_61?qid=1670321905&s=hpc-intl-ship&sr=1-61,2448,B00YMSLT88,"Suggested Use: Take one tablet daily, with a meal. For easier swallowing, take with water before and during ingestion."
61,"Ultima Replenisher Hydration Electrolyte Powder- Keto & Sugar Free- Feel Replenished, Revitalized- Naturally Sweetened- Non- GMO & Vegan Electrolyte Drink Mix- Lemonade, 90 Servings  ",4.7,13.99,https://www.amazon.com/Ultima-Hydrating-Electrolyte-Gluten-Free-Magnesium/dp/B01IIGQ5KG/ref=sr_1_62?qid=1670321905&s=hpc-intl-ship&sr=1-62,6228,B01IIGQ5KG,Add 1 Scoop to 16 fl oz of water
62,"Optimum Nutrition Gold Standard Pre-Workout, Vitamin D for Immune Support, with Creatine, Beta-Alanine, and Caffeine for Energy, Keto Friendly, Blueberry Lemonade, 30 Servings (Packaging May Vary)  ",4.4,41.99,https://www.amazon.com/NUTRITION-Standard-Pre-Workout-Beta-Alanine-Blueberry/dp/B00PYB335O/ref=sr_1_63?qid=1670321905&s=hpc-intl-ship&sr=1-63,40908,B00PYB335O,"Creatine Monohydrate , Beta-Alanine, L-Citrulline Malate, Natural & Artificial Flavors, Citric Acid, Malic Acid, Acetyl-L-Carnitine, N-Acetyl L-Tyrosine, Silicon Dioxide, Calcium Silicate, Caffeine , Gum Blend , Sucralose, Citrus Bioflavonoids, Tartaric Acid, AstraGIN  & Panax notoginseng Extract ), Nicotinic Acid, Acesulfame Potassium, D-Calcium Pantothenate, Cholecalciferol, Thiamin HCl, Pyridoxine HCl, Folic Acid, Cyanocobalamin, FD&C Blue #1."
63,Nutricost Creatine Monohydrate Micronized Powder (1 KG) - Pure Creatine Monohydrate  ,4.7,32.99,https://www.amazon.com/Nutricost-Creatine-Monohydrate-Micronized-Powder/dp/B01EVVQX9U/ref=sr_1_64?qid=1670321905&s=hpc-intl-ship&sr=1-64,3702,B01EVVQX9U,Premium Creatine Monohydrate Powder
64,"Dymatize ISO100 Hydrolyzed Protein Powder, 100% Whey Isolate Protein, 25g of Protein, 5.5g BCAAs, Gluten Free, Fast Absorbing, Easy Digesting, Gourmet Chocolate, 5 Pound  ",4.7,54.95,https://www.amazon.com/Dymatize-Protein-Isolate-Gourmet-Chocolate/dp/B002N6F2UW/ref=sr_1_65?qid=1670321905&s=hpc-intl-ship&sr=1-65,20809,B002N6F2UW,"†These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease. *100% of protein from whey protein isolate. Due to new FDA labeling requirements, the nutrition facts panel on the product label you receive may vary slightly from descriptions contained on this page."
65,"Breathe Right Original Nose Strips to Reduce Snoring and Relieve Nose Congestion, Large, Tan, 30 Count (Packaging May Vary)  ",4.4,75.95,https://www.amazon.com/Breathe-Right-Snoring-Drug-Free-Original/dp/B002GU5YCQ/ref=sr_1_66?qid=1670321905&s=hpc-intl-ship&sr=1-66,7947,B002GU5YCQ,No ingredient on this item
66,"Metamucil Fiber Supplement Gummies, Sugar Free Orange Flavor, 5g Prebiotic Plant Based Fiber Blend, 120 Count  ",4.5,95.82,https://www.amazon.com/Metamucil-Supplement-Gummies-Orange-Prebiotic/dp/B0BDP24LP4/ref=sr_1_67?qid=1670321905&s=hpc-intl-ship&sr=1-67,1138,B0BDP24LP4,
67,"Thorne Berberine - 1000 mg per Serving - Botanical Supplement - Support Heart Health, Immune System, Healthy GI, Cholesterol - Gluten-Free, Dairy-Free - 60 Capsules - 30 Servings  ",4.6,109.99,https://www.amazon.com/Thorne-Research-Berberine-500-60-Vegetarian-Capsules/dp/B009LI7VRC/ref=sr_1_68?qid=1670321905&s=hpc-intl-ship&sr=1-68,2532,B009LI7VRC,Blood Sugar Support
68,"Dymatize Protein Powder, Rich Chocolate, 80 Ounce  ",4.6,10.99,https://www.amazon.com/Dymatize-Elite-100-Protein-Chocolate/dp/B00CUDYY2U/ref=sr_1_69?qid=1670321905&s=hpc-intl-ship&sr=1-69,17201,B00CUDYY2U,"† These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease. *Manufactured in a facility that adheres to current Good Manufacturing Practices , which has established uniform standards needed to ensure quality throughout manufacturing, packaging, labeling, and warehousing of our products. ˆ100% of protein from Whey Protein."
69,"Nature's Way Black Cohosh Root, Traditional Support for Women's Health*, Non-GMO Project Verified, 180 Capsules  ",4.4,17.43,https://www.amazon.com/Natures-Way-Verified-Vegetarian-Capsules/dp/B00CQ7PXXE/ref=sr_1_70?qid=1670321905&s=hpc-intl-ship&sr=1-70,15865,B00CQ7PXXE,Black Cohosh ; Plant-Derived Capsule ; Magnesium Stearate
70,"Flintstones Chewable Kids Vitamins with Iron, Multivitamin for Kids & Toddlers with Vitamin D, Vitamin C & more, 60 Count (Pack of 1)  ",4.7,24.52,https://www.amazon.com/Flintstones-Chewable-Multivitamins-Iron-Count/dp/B000GG6CZA/ref=sr_1_71?qid=1670321905&s=hpc-intl-ship&sr=1-71,13854,B000GG6CZA,"Sorbitol, Mannitol, Fructose, Sodium Ascorbate, Ferrous Fumarate, Silicon Dioxide, Carrageenan, Natural and Artificial Flavors, FD&C Red #40 Lake; Less Than 2% Of: Aspartame†, Beta- Carotene, Cholecalciferol, Cyanocobalamin, D-Calcium Pantothenate, dl-Alpha-Tocopheryl Acetate, FD&C Blue #2 Lake, FD&C Yellow #6 Lake, Folic Acid, Magnesium Stearate, Niacinamide, Pyridoxine Hydrochloride, Riboflavin, Soy Lecithin, Thiamine Mononitrate, Vitamin A Acetate."
71,"Pure Encapsulations Vitamin D3 125 mcg (5,000 IU) | Supplement to Support Bone, Joint, Breast, Heart, Colon and Immune Health* | 120 Capsules  ",4.9,25.8,https://www.amazon.com/Pure-Encapsulations-Hypoallergenic-Prostate-Cardiovascular/dp/B0017Q948U/ref=sr_1_72?qid=1670321905&s=hpc-intl-ship&sr=1-72,4414,B0017Q948U,Pure Encapsulations - Vitamin D3 125 mcg  120's
72,"Quest Nutrition Pumpkin Pie Protein Bar, High Protein, Low Carb, Gluten Free, 12 Count  ",4.3,26.05,https://www.amazon.com/Quest-Nutrition-Protein-Pumpkin-Count/dp/B07CSGVMH6/ref=sr_1_73?qid=1670321911&s=hpc-intl-ship&sr=1-73,1441,B07CSGVMH6,"PROTEIN BLEND , POLYDEXTROSE , ERYTHRITOL PALM KERNEL OIL, WATER, ALMONDS, SODIUM CASEINATE, NATURAL FLAVORS. CONTAINS LESS THAN 2% OF THE FOLLOWING: SEA SALT, CINNAMON, SPICE, BAKING SODA, LEMON PEEL POWDER, SOLUBLE CORN FIBER, BETA CAROTENE , FRUIT AND VEGETABLE JUICE** , MOLASSES**, SUNFLOWER LECITHIN, XANTHAN GUM, SUCRALOSE. CONTAINS: MILK, ALMONDS. PROCESSED IN A FACILITY THAT ALSO PROCESSES PEANUTS, SOY, WHEAT, AND OTHER TREE NUTS. **ADDS A TRIVIAL AMOUNT OF SUGAR."
73,"NatureBell Creatine Monohydrate Powder 500 Grams, 5000mg Per Serving, Pure Unflavored Creatine Powder - Micronized - Pre Workout | Keto | Vegan | Dissolves Easy | Filler Free - 100 Servings (1.1Lb)  ",4.6,38.95,https://www.amazon.com/Naturebell-Creatine-Monohydrate-Serving-Unflavored/dp/B09VCTVH98/ref=sr_1_74?qid=1670321911&s=hpc-intl-ship&sr=1-74,2156,B09VCTVH98,
74,"Bucked Up Creatine Monohydrate 250 Grams Powder, Bucked Up Essentials (50 Servings)  ",4.6,26.95,https://www.amazon.com/Bucked-Up-Creatine-Monohydrate-Essentials/dp/B09R5KPNHZ/ref=sr_1_75?qid=1670321911&s=hpc-intl-ship&sr=1-75,2185,B09R5KPNHZ,creatine monohydrate
75,"Testosterone Booster for Men | MuscleTech AlphaTest | Tribulus Terrestris & Boron Supplement | Max-Strength ATP & Test Booster | Daily Workout Supplements for Men, 120 Pills (Package May Vary)  ",4.3,29.95,https://www.amazon.com/MuscleTech-AlphaTest-Testosterone-Max-Strength-Rapid-Release/dp/B017I0A9IM/ref=sr_1_76?qid=1670321911&s=hpc-intl-ship&sr=1-76,5856,B017I0A9IM,"Zinc, Fenugreek extract, Tribulus extract, Shilajit extract, Boron citrate, Broccoli"
76,"Vegan Apple Cider Vinegar Gummies | 90 Count | ACV Supplement | Natural Apple Flavor | Non-GMO, Gluten Free Gummies for Adults | by Horbaach  ",4.5,7.99,https://www.amazon.com/Vinegar-Gummies-Natural-Non-GMO-Horbaach/dp/B0852MTJMW/ref=sr_1_77?qid=1670321911&s=hpc-intl-ship&sr=1-77,4566,B0852MTJMW,"Apple Cider Vinegar. Other Ingredients: Glucose Syrup, Sucrose, Pectin, Sodium Citrate, Natural Flavor, Citric Acid, Natural Palm Leaf Glaze, Vegetable Oil, Black Carrot Juice Concentrate Color."
77,"Premier Protein Powder, Cafe Latte , 30g Protein, 1g Sugar, 100% Whey Protein, Keto Friendly, No Soy Ingredients, Gluten Free, 17 servings, 23.9 Ounce (Pack of 1)  ",4.4,9.4,https://www.amazon.com/Premier-Protein-Powder-Latte-Servings/dp/B07W6BBGV6/ref=sr_1_78?qid=1670321911&s=hpc-intl-ship&sr=1-78,35674,B07W6BBGV6,"WHEY PROTEIN ISOLATE, WHEY PROTEIN CONCENTRATE, NATURAL AND ARTIFICIAL FLAVORS, SOLUBLE CORN FIBER, CONTAINS 2% OR LESS OF SUNFLOWER LECITHIN, ACESULFAME POTASSIUM, SUCRALOSE, XANTHAN GUM, SALT."
78,"Inno Cleanse - Waist Trimming Complex | Digestive System Support & Aid | Reduced Bloating | Improves Energy Levels | Gluten Free, Vegan Friendly  ",4.0,43.99,https://www.amazon.com/Inno-Cleanse-Digestive-Bloating-Improves/dp/B08DP57QF5/ref=sr_1_79?qid=1670321911&s=hpc-intl-ship&sr=1-79,5693,B08DP57QF5,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
79,"GOBIOTIX Prebiotic Fiber Supplement - Supports Gut Health and Digestive Regularity - Soluble Powder Fiber Supplement for Women + Men - Gluten Free, Sugar Free, Keto, Vegan (1 Pack)  ",4.4,13.99,https://www.amazon.com/Regularity-Complement-Probiotics-Supplement-Sugar-Free/dp/B077MFYLSS/ref=sr_1_80?qid=1670321911&s=hpc-intl-ship&sr=1-80,10767,B077MFYLSS,Mix one scoop with 6-8 ounces of cold beverage and enjoy or simply add one scoop to your favorite blended drink
80,"Nature's Way CalmAid Softgels with Silexan Lavender Oil, Helps Reduce Tension and Stress*, Non Drowsy, 30 Count  ",4.3,69.95,https://www.amazon.com/Natures-Way-non-drowsy-clinically-gluten-free/dp/B007TYY2JA/ref=sr_1_81?qid=1670321911&s=hpc-intl-ship&sr=1-81,4821,B007TYY2JA,Silexan ™ English Lavender  Essential Oil; Canola Oil; Gelatin ; Glycerin; Sorbitol; Annatto Extract Color
81,"Alani Nu Pre Workout Supplement Powder for Energy, Endurance & Pump | Sugar Free | 200mg Caffeine | Formulated with Amino Acids Like L-Theanine to Prevent Crashing | Hawaiian Shaved Ice, 30 Servings  ",4.5,41.99,https://www.amazon.com/Alani-Nu-Caffeine-L-Theanine-Servings/dp/B07DRR68F8/ref=sr_1_82?qid=1670321911&s=hpc-intl-ship&sr=1-82,15875,B07DRR68F8,"Mix 1/2 scoop in 6-8oz water 20-30 minutes before your workout. Once tolerance has been assessed, you may use one full serving . A slight tingling sensation is normal and is due to the beta alanine. Be sure to stay hydrated and have a great workout!"
82,"NutraBio Creatine Monohydrate - Micronized and Pure Grade - Supports Muscle Energy and Strength - (150 Grams) - Unflavored, HPLC Tested (150g)  ",4.6,,https://www.amazon.com/NutraBio-CREATINE-MONOHYDRATE/dp/B00N2W566Q/ref=sr_1_83?qid=1670321911&s=hpc-intl-ship&sr=1-83,1856,B00N2W566Q,"Statements regarding dietary supplements have not been evaluated by the FDA and are not intended to diagnose, treat, cure, or prevent any disease or health condition."
83,"Culturelle Kids Regularity Probiotic & Fiber, Helps Restore Regularity & Keeps Kids' Digestive Systems Running Smoothly*, For Kids & Toddlers Ages 1+, 24 Count (Pack of 1)  ",4.7,,https://www.amazon.com/Culturelle-Regularity-Probiotic-Supplement-Digestion/dp/B01C8BR83A/ref=sr_1_84?qid=1670321911&s=hpc-intl-ship&sr=1-84,11010,B01C8BR83A,"Wheat Dextrin, Inulin, Kiwi Fruit Powder"
84,"Isopure Creamy Vanilla Whey Isolate Protein Powder with Vitamin C & Zinc for Immune Support, 25g Protein, Zero Carb & Keto Friendly, 3 Pounds (Packaging May Vary)  ",4.6,70.11,https://www.amazon.com/Isopure-Protein-Powder-Isolate-Flavor/dp/B000E95HP0/ref=sr_1_85?qid=1670321916&s=hpc-intl-ship&sr=1-85,22226,B000E95HP0,"Whey Protein Isolate, Vitamin and Mineral Blend , Soy Lecithin, L-Glutamine, Natural and Artificial Flavor, Sucralose, Xanthan Gum."
85,"Ddrops Organic Baby 400 IU 90 Drops - Daily Vitamin D Liquid for Infants. Supports Teeth & Bone Health. No Preservatives, No Sugar, Non-GMO, Allergy-Friendly  ",4.8,75.99,https://www.amazon.com/Baby-Ddrops%C2%AE-400-Drops-0-08/dp/B003CT36NE/ref=sr_1_86?qid=1670321916&s=hpc-intl-ship&sr=1-86,11898,B003CT36NE,Indications: Health Concern: Bone growth & Muscle strength
86,"BlenderBottle Shaker Bottle with Pill Organizer and Storage for Protein Powder, ProStak System, 22-Ounce, Black  ",4.8,14.1,https://www.amazon.com/BlenderBottle-ProStak-22-Ounce-Bottle-Storage/dp/B01LXRWZNI/ref=sr_1_87?qid=1670321916&s=hpc-intl-ship&sr=1-87,15811,B01LXRWZNI,
87,C4 Original Pre Workout Powder Fruit Punch - Vitamin C for Immune Support - Sugar Free Preworkout Energy for Men & Women - 150mg Caffeine + Beta Alanine + Creatine - 60 Servings  ,4.7,16.99,https://www.amazon.com/Cellucor-Original-Supplement-Creatine-Citrulline/dp/B00U464HYK/ref=sr_1_88?qid=1670321916&s=hpc-intl-ship&sr=1-88,7063,B00U464HYK,"Vitamin C , Niacin , Vitamin B6 , Folic Acid, Vitamin B12 , Calcium, Beta Alanine, Creatine Nitrate, Arginine AKG, Explosive Energy Blend, N-Acetyl-L-tyrosine, Caffeine Anhydrous , Velvet Bean  seed extract, TeaCor Tetramethyluric Acid"
